\c:1544921078*58\$GPGLL,3247.2164,N,07954.5644,W,164553.000,A,D*41	\c:1544922049*59\$IIVWT,130,R,20.07,N,10.33,M,,*32
\c:1544921079*59\$GPGLL,3247.2164,N,07954.5644,W,164554.000,A,D*46	\c:1544922051*50\$IIVWT,135,R,19.84,N,10.21,M,,*35
\c:1544921079*59\$GPGLL,3247.222,N,07954.565,W,164552,A,A*5D	\c:1544922053*52\$IIVWT,134,R,20.11,N,10.35,M,,*37
\c:1544921080*5F\$GPGLL,3247.2164,N,07954.5644,W,164555.000,A,D*47	\c:1544922056*57\$IIVWT,135,R,20.41,N,10.50,M,,*30
\c:1544921081*5E\$GPGLL,3247.2164,N,07954.5644,W,164556.000,A,D*44	\c:1544922058*59\$IIVWT,132,R,19.43,N,10.00,M,,*3A
\c:1544921082*5D\$GPGLL,3247.222,N,07954.565,W,164554,A,A*5B	\c:1544922060*52\$IIVWT,133,R,18.87,N,09.71,M,,*3C
\c:1544921082*5D\$GPGLL,3247.2164,N,07954.5644,W,164557.000,A,D*45	\c:1544922062*50\$IIVWT,135,R,20.77,N,10.69,M,,*3F
\c:1544921083*5C\$GPGLL,3247.2164,N,07954.5644,W,164558.000,A,D*4A	\c:1544922064*56\$IIVWT,138,R,21.36,N,10.99,M,,*39
\c:1544921084*5B\$GPGLL,3247.222,N,07954.565,W,164556,A,A*59	\c:1544922066*54\$IIVWT,140,R,21.69,N,11.16,M,,*3A
\c:1544921084*5B\$GPGLL,3247.2164,N,07954.5644,W,164559.000,A,D*4B	\c:1544922068*5A\$IIVWT,141,R,21.12,N,10.87,M,,*3E
\c:1544921085*5A\$GPGLL,3247.2164,N,07954.5644,W,164600.000,A,D*44	\c:1544922070*53\$IIVWT,138,R,20.04,N,10.31,M,,*3B
\c:1544921086*59\$GPGLL,3247.222,N,07954.565,W,164558,A,A*57	\c:1544922072*51\$IIVWT,139,R,19.36,N,09.96,M,,*34
\c:1544921086*59\$GPGLL,3247.2164,N,07954.5643,W,164601.000,A,D*42	\c:1544922074*57\$IIVWT,136,R,21.24,N,10.93,M,,*3E
\c:1544921087*58\$GPGLL,3247.2164,N,07954.5643,W,164602.000,A,D*41	\c:1544922076*55\$IIVWT,136,R,19.96,N,10.27,M,,*33
\c:1544921088*57\$GPGLL,3247.222,N,07954.564,W,164600,A,A*58	\c:1544922078*5B\$IIVWT,140,R,20.23,N,10.41,M,,*36
\c:1544921088*57\$GPGLL,3247.2164,N,07954.5643,W,164603.000,A,D*40	\c:1544922080*5C\$IIVWT,141,R,20.11,N,10.35,M,,*35
\c:1544921089*56\$GPGLL,3247.2164,N,07954.5643,W,164604.000,A,D*47	\c:1544922082*5E\$IIVWT,144,R,20.81,N,10.71,M,,*39
\c:1544921090*5E\$GPGLL,3247.222,N,07954.564,W,164602,A,A*5A	\c:1544922084*58\$IIVWT,137,R,18.81,N,09.68,M,,*36
\c:1544921090*5E\$GPGLL,3247.2164,N,07954.5643,W,164605.000,A,D*46	\c:1544922086*5A\$IIVWT,138,R,18.40,N,09.47,M,,*39
\c:1544921091*5F\$GPGLL,3247.2164,N,07954.5643,W,16466.000,A,D*45	\c:1544922088*54\$IIVWT,135,R,17.98,N,09.25,M,,*3A
\c:1544921092*5C\$GPGLL,3247.222,N,07954.564,W,164605,A,A*5D	\c:1544922090*5D\$IIVWT,134,R,18.11,N,09.32,M,,*33
\c:1544921092*5C\$GPGLL,3247.2164,N,07954.5643,W,164607.000,A,D*44	\c:1544922092*5F\$IIVWT,138,R,19.47,N,10.02,M,,*36
\c:1544921093*5D\$GPGLL,3247.2164,N,07954.5643,W,164608.000,A,D*4B	\c:1544922094*59\$IIVWT,140,R,18.01,N,09.27,M,,*35
\c:1544921094*5A\$GPGLL,3247.222,N,07954.564,W,164607,A,A*5F	\c:1544922096*5B\$IIVWT,142,R,19.43,N,10.00,M,,*3D
\c:1544921094*5A\$GPGLL,3247.2164,N,07954.5643,W,164609.000,A,D*4A	\c:1544922099*54\$IIVWT,140,R,18.62,N,09.58,M,,*38
\c:1544921095*5B\$GPGLL,3247.2164,N,07954.5643,W,164610.000,A,D*42	\c:1544922101*54\$IIVWT,145,R,19.67,N,10.12,M,,*3F
\c:1544921096*58\$GPGLL,3247.222,N,07954.564,W,164609,A,A*51	\c:1544922103*56\$IIVWT,139,R,18.77,N,09.66,M,,*3F
\c:1544921096*58\$GPGLL,3247.2164,N,07954.5643,W,164611.000,A,D*43	\c:1544922105*50\$IIVWT,138,R,19.51,N,10.04,M,,*37
\c:1544921097*59\$GPGLL,3247.2164,N,07954.5643,W,164612.000,A,D*40	\c:1544922107*52\$IIVWT,139,R,20.06,N,10.32,M,,*3B
\c:1544921098*56\$GPGLL,3247.222,N,07954.564,W,164612,A,A*5B	\c:1544922109*5C\$IIVWT,140,R,20.42,N,10.51,M,,*30
\c:1544921098*56\$GPGLL,3247.2164,N,07954.5643,W,164613.000,A,D*41	\c:1544922111*55\$IIVWT,136,R,20.58,N,10.59,M,,*32
\c:1544921099*57\$GPGLL,3247.2164,N,07954.5643,W,164614.000,A,D*46	\c:1544922113*57\$IIVWT,137,R,19.86,N,10.22,M,,*36
\c:1544921100*56\$GPGLL,3247.222,N,07954.564,W,164614,A,A*5D	\c:1544922115*51\$IIVWT,139,R,20.50,N,10.55,M,,*39
\c:1544921100*56\$GPGLL,3247.2164,N,07954.5643,W,164615.000,A,D*47	\c:1544922117*53\$IIVWT,138,R,19.96,N,10.27,M,,*3D
\c:1544921101*57\$GPGLL,3247.2164,N,07954.5643,W,164616.000,A,D*44	\c:1544922119*5D\$IIVWT,139,R,20.13,N,10.36,M,,*3B
\c:1544921102*54\$GPGLL,3247.222,N,07954.564,W,164616,A,A*5F	\c:1544922121*56\$IIVWT,141,R,20.11,N,10.35,M,,*35
\c:1544921102*54\$GPGLL,3247.2164,N,07954.5643,W,164617.000,A,D*45	\c:1544922123*54\$IIVWT,139,R,20.07,N,10.33,M,,*3B
\c:1544921103*55\$GPGLL,3247.2164,N,07954.5643,W,164618.000,A,D*4A	\c:1544922125*52\$IIVWT,109,R,13.68,N,07.04,M,,*33
\c:1544921104*52\$GPGLL,3247.222,N,07954.564,W,164618,A,A*51	\c:1544922128*5F\$IIVWT,106,R,14.24,N,07.33,M,,*37
\c:1544921104*52\$GPGLL,3247.2164,N,07954.5643,W,164619.000,A,D*4B	\c:1544922129*5E\$IIVWT,104,R,13.87,N,07.14,M,,*3E
\c:1544921105*53\$GPGLL,3247.2164,N,07954.5643,W,164620.000,A,D*41	\c:1544922131*57\$IIVWT,099,R,13.66,N,07.03,M,,*32
\c:1544921106*50\$GPGLL,3247.222,N,07954.564,W,164620,A,A*5A	\c:1544922133*55\$IIVWT,105,R,14.11,N,07.26,M,,*36
\c:1544921106*50\$GPGLL,3247.2164,N,07954.5643,W,164621.000,A,D*40	\c:1544922135*53\$IIVWT,098,R,14.15,N,07.28,M,,*39
\c:1544921107*51\$GPGLL,3247.2164,N,07954.5643,W,164622.000,A,D*43	\c:1544922137*51\$IIVWT,099,R,13.33,N,06.86,M,,*3E
\c:1544921108*5E\$GPGLL,3247.222,N,07954.564,W,164622,A,A*58	\c:1544922139*5F\$IIVWT,100,R,12.82,N,06.60,M,,*3C
\c:1544921108*5E\$GPGLL,3247.2164,N,07954.5643,W,164623.000,A,D*42	\c:1544922142*53\$IIVWT,086,R,13.35,N,06.87,M,,*37
\c:1544921109*5F\$GPGLL,3247.2164,N,07954.5643,W,164624.000,A,D*45	\c:1544922144*55\$IIVWT,099,R,15.08,N,07.76,M,,*3E
\c:1544921110*57\$GPGLL,3247.222,N,07954.564,W,164624,A,A*5E	\c:1544922146*57\$IIVWT,099,R,14.61,N,07.52,M,,*36
\c:1544921110*57\$GPGLL,3247.2164,N,07954.5643,W,164625.000,A,D*44	\c:1544922148*59\$IIVWT,100,R,15.33,N,07.89,M,,*37
\c:1544921111*56\$GPGLL,3247.2164,N,07954.5643,W,164626.000,A,D*47	\c:1544922150*50\$IIVWT,095,R,13.74,N,07.07,M,,*39
\c:1544921112*55\$GPGLL,3247.222,N,07954.564,W,164626,A,A*5C	\c:1544922152*52\$IIVWT,095,R,14.92,N,07.68,M,,*3F
\c:1544921112*55\$GPGLL,3247.2164,N,07954.5643,W,164627.000,A,D*46	\c:1544922154*54\$IIVWT,096,R,15.72,N,08.09,M,,*3B
\c:1544921113*54\$GPGLL,3247.2164,N,07954.5643,W,164628.000,A,D*49	\c:1544922156*56\$IIVWT,098,R,15.41,N,07.93,M,,*39
\c:1544921114*53\$GPGLL,3247.2164,N,07954.5643,W,164629.000,A,D*48	\c:1544922158*58\$IIVWT,096,R,14.46,N,07.44,M,,*3B
\c:1544921114*53\$GPGLL,3247.222,N,07954.564,W,164628,A,A*52	\c:1544922160*53\$IIVWT,098,R,14.15,N,07.28,M,,*39
\c:1544921115*52\$GPGLL,3247.2164,N,07954.5643,W,164630.000,A,D*40	\c:1544922162*51\$IIVWT,098,R,13.78,N,07.09,M,,*36
\c:1544921116*51\$GPGLL,3247.2164,N,07954.5643,W,164631.000,A,D*41	\c:1544922192*5E\$IIVWT,112,R,15.43,N,07.94,M,,*3F
\c:1544921116*51\$GPGLL,3247.222,N,07954.564,W,164630,A,A*5B	\c:1544922194*58\$IIVWT,114,R,14.77,N,07.60,M,,*34
\c:1544921117*50\$GPGLL,3247.2164,N,07954.5643,W,164632.000,A,D*42	\c:1544922196*5A\$IIVWT,110,R,15.33,N,07.89,M,,*36
\c:1544921118*5F\$GPGLL,3247.2164,N,07954.5643,W,164633.000,A,D*43	\c:1544922198*54\$IIVWT,114,R,15.62,N,08.04,M,,*3C
\c:1544921118*5F\$GPGLL,3247.222,N,07954.564,W,164632,A,A*59	\c:1544922200*56\$IIVWT,109,R,15.70,N,08.08,M,,*3F
\c:1544921119*5E\$GPGLL,3247.2164,N,07954.5643,W,164634.000,A,D*44	\c:1544922202*54\$IIVWT,111,R,15.08,N,07.76,M,,*3F
\c:1544921120*54\$GPGLL,3247.2164,N,07954.5643,W,164635.000,A,D*45	\c:1544922204*52\$IIVWT,112,R,15.10,N,07.77,M,,*34
\c:1544921120*54\$GPGLL,3247.222,N,07954.564,W,164634,A,A*5F	\c:1544922207*51\$IIVWT,111,R,15.08,N,07.76,M,,*3F
\c:1544921122*56\$GPGLL,3247.2164,N,07954.5643,W,164636.000,A,D*46	\c:1544922209*5F\$IIVWT,107,R,15.06,N,07.75,M,,*35
\c:1544921122*56\$GPGLL,3247.2164,N,07954.5643,W,164637.000,A,D*47	\c:1544922211*56\$IIVWT,110,R,15.06,N,07.75,M,,*33
\c:1544921122*56\$GPGLL,3247.222,N,07954.564,W,164636,A,A*5D	\c:1544922213*54\$IIVWT,109,R,15.45,N,07.95,M,,*32
\c:1544921123*57\$GPGLL,3247.2164,N,07954.5643,W,164638.000,A,D*48	\c:1544922215*52\$IIVWT,111,R,15.49,N,07.97,M,,*35
\c:1544921124*50\$GPGLL,3247.2164,N,07954.5643,W,164639.000,A,D*49	\c:1544922217*50\$IIVWT,104,R,16.83,N,08.66,M,,*35
\c:1544921125*51\$GPGLL,3247.222,N,07954.564,W,164638,A,A*53	\c:1544922219*5E\$IIVWT,108,R,15.57,N,08.01,M,,*32
\c:1544921125*51\$GPGLL,3247.2164,N,07954.5643,W,164640.000,A,D*47	\c:1544922221*55\$IIVWT,108,R,17.12,N,08.81,M,,*39
\c:1544921126*52\$GPGLL,3247.2164,N,07954.5643,W,164641.000,A,D*46	\c:1544922223*57\$IIVWT,108,R,17.33,N,08.92,M,,*38
\c:1544921127*53\$GPGLL,3247.222,N,07954.564,W,164640,A,A*5C	\c:1544922225*51\$IIVWT,108,R,16.69,N,08.59,M,,*31
\c:1544921127*53\$GPGLL,3247.2164,N,07954.5643,W,164642.000,A,D*45	\c:1544922227*53\$IIVWT,107,R,15.47,N,07.96,M,,*3D
\c:1544921128*5C\$GPGLL,3247.2164,N,07954.5643,W,164643.000,A,D*44	\c:1544922229*5D\$IIVWT,107,R,14.46,N,07.44,M,,*32
\c:1544921129*5D\$GPGLL,3247.222,N,07954.564,W,164642,A,A*5E	\c:1544922231*54\$IIVWT,113,R,14.46,N,07.44,M,,*37
\c:1544921129*5D\$GPGLL,3247.2164,N,07954.5643,W,164644.000,A,D*43	\c:1544922233*56\$IIVWT,111,R,14.53,N,07.48,M,,*3D
\c:1544921130*55\$GPGLL,3247.2164,N,07954.5643,W,164645.000,A,D*42	\c:1544922235*50\$IIVWT,110,R,14.85,N,07.64,M,,*39
\c:1544921131*54\$GPGLL,3247.222,N,07954.564,W,164644,A,A*58	\c:1544922237*52\$IIVWT,114,R,14.44,N,07.43,M,,*35
\c:1544921131*54\$GPGLL,3247.2164,N,07954.5643,W,164646.000,A,D*41	\c:1544922239*5C\$IIVWT,113,R,17.35,N,08.93,M,,*35
\c:1544921132*57\$GPGLL,3247.2164,N,07954.5643,W,164647.000,A,D*40	\c:1544922241*53\$IIVWT,110,R,15.47,N,07.96,M,,*3B
\c:1544921133*56\$GPGLL,3247.222,N,07954.564,W,164646,A,A*5A	\c:1544922243*51\$IIVWT,108,R,14.36,N,07.39,M,,*30
\c:1544921133*56\$GPGLL,3247.2164,N,07954.5643,W,164648.000,A,D*4F	\c:1544922245*57\$IIVWT,109,R,14.79,N,07.61,M,,*37
\c:1544921135*50\$GPGLL,3247.2164,N,07954.5643,W,164649.000,A,D*4E	\c:1544922247*55\$IIVWT,109,R,15.16,N,07.80,M,,*30
\c:1544921135*50\$GPGLL,3247.222,N,07954.564,W,164648,A,A*54	\c:1544922250*53\$IIVWT,113,R,15.00,N,07.72,M,,*31
\c:1544921135*50\$GPGLL,3247.2164,N,07954.5643,W,164650.000,A,D*46	\c:1544922252*51\$IIVWT,107,R,13.70,N,07.05,M,,*35
\c:1544921136*53\$GPGLL,3247.2164,N,07954.5643,W,164651.000,A,D*47	\c:1544922254*57\$IIVWT,109,R,13.68,N,07.04,M,,*33
\c:1544921137*52\$GPGLL,3247.222,N,07954.564,W,164650,A,A*5D	\c:1544922256*55\$IIVWT,107,R,13.12,N,06.75,M,,*37
\c:1544921137*52\$GPGLL,3247.2164,N,07954.5643,W,164652.000,A,D*44	\c:1544922258*5B\$IIVWT,107,R,13.41,N,06.90,M,,*3A
\c:1544921138*5D\$GPGLL,3247.2164,N,07954.5643,W,164653.000,A,D*45	\c:1544922260*50\$IIVWT,107,R,13.08,N,06.73,M,,*3A
\c:1544921139*5C\$GPGLL,3247.222,N,07954.564,W,164652,A,A*5F	\c:1544922262*52\$IIVWT,104,R,12.84,N,06.61,M,,*3F
\c:1544921139*5C\$GPGLL,3247.2164,N,07954.5643,W,164654.000,A,D*42	\c:1544922264*54\$IIVWT,104,R,12.34,N,06.35,M,,*35
\c:1544921140*52\$GPGLL,3247.2164,N,07954.5643,W,164655.000,A,D*43	\c:1544922266*56\$IIVWT,109,R,12.09,N,06.22,M,,*30
\c:1544921141*53\$GPGLL,3247.222,N,07954.564,W,164654,A,A*59	\c:1544922268*58\$IIVWT,108,R,11.23,N,05.78,M,,*36
\c:1544921141*53\$GPGLL,3247.2164,N,07954.5643,W,164656.000,A,D*40	\c:1544922270*51\$IIVWT,104,R,11.85,N,06.10,M,,*3B
\c:1544921142*50\$GPGLL,3247.2164,N,07954.5643,W,164657.000,A,D*41	\c:1544922272*53\$IIVWT,109,R,12.90,N,06.64,M,,*32
\c:1544921143*51\$GPGLL,3247.222,N,07954.564,W,164656,A,A*5B	\c:1544922274*55\$IIVWT,100,R,12.96,N,06.67,M,,*3E
\c:1544921143*51\$GPGLL,3247.2164,N,07954.5643,W,164658.000,A,D*4E	\c:1544922276*57\$IIVWT,104,R,13.76,N,07.08,M,,*3D
\c:1544921144*56\$GPGLL,3247.2164,N,07954.5643,W,164659.000,A,D*4F	\c:1544922278*59\$IIVWT,099,R,13.99,N,07.20,M,,*33
\c:1544921145*57\$GPGLL,3247.222,N,07954.564,W,164658,A,A*55	\c:1544922280*5E\$IIVWT,104,R,14.38,N,07.40,M,,*3C
\c:1544921145*57\$GPGLL,3247.2164,N,07954.5643,W,164700.000,A,D*42	\c:1544922282*5C\$IIVWT,103,R,14.36,N,07.39,M,,*3B
\c:1544921146*54\$GPGLL,3247.2164,N,07954.5643,W,164701.000,A,D*43	\c:1544922284*5A\$IIVWT,099,R,14.57,N,07.50,M,,*31
\c:1544921147*55\$GPGLL,3247.222,N,07954.564,W,164700,A,A*59	\c:1544922286*58\$IIVWT,105,R,14.09,N,07.25,M,,*3C
\c:1544921147*55\$GPGLL,3247.2164,N,07954.5643,W,164702.000,A,D*40	\c:1544922288*56\$IIVWT,104,R,13.31,N,06.85,M,,*3A
\c:1544921148*5A\$GPGLL,3247.2164,N,07954.5643,W,164703.000,A,D*41	\c:1544922291*5E\$IIVWT,106,R,13.68,N,07.04,M,,*3C
\c:1544921149*5B\$GPGLL,3247.222,N,07954.564,W,164702,A,A*5B	\c:1544922293*5C\$IIVWT,109,R,13.45,N,06.92,M,,*32
\c:1544921149*5B\$GPGLL,3247.2164,N,07954.5643,W,164704.000,A,D*46	\c:1544922295*5A\$IIVWT,107,R,13.99,N,07.20,M,,*35
\c:1544921150*53\$GPGLL,3247.2164,N,07954.5643,W,164705.000,A,D*47	\c:1544922297*58\$IIVWT,107,R,12.84,N,06.61,M,,*3C
\c:1544921151*52\$GPGLL,3247.222,N,07954.564,W,164704,A,A*5D	\c:1544922299*56\$IIVWT,101,R,13.17,N,06.78,M,,*39
\c:1544921151*52\$GPGLL,3247.2164,N,07954.5643,W,164706.000,A,D*44	\c:1544922301*56\$IIVWT,104,R,12.73,N,06.55,M,,*30
\c:1544921152*51\$GPGLL,3247.2164,N,07954.5643,W,164707.000,A,D*45	\c:1544922303*54\$IIVWT,103,R,13.15,N,06.77,M,,*36
\c:1544921153*50\$GPGLL,3247.222,N,07954.564,W,164706,A,A*5F	\c:1544922305*52\$IIVWT,101,R,12.32,N,06.34,M,,*37
\c:1544921153*50\$GPGLL,3247.2164,N,07954.5643,W,164708.000,A,D*4A	\c:1544922307*50\$IIVWT,102,R,11.89,N,06.12,M,,*33
\c:1544921155*56\$GPGLL,3247.2165,N,07954.5643,W,164709.000,A,D*4A	\c:1544922309*5E\$IIVWT,099,R,12.05,N,06.20,M,,*36
\c:1544921155*56\$GPGLL,3247.222,N,07954.564,W,164708,A,A*51	\c:1544922311*57\$IIVWT,105,R,12.05,N,06.20,M,,*32
\c:1544921155*56\$GPGLL,3247.2165,N,07954.5643,W,164710.000,A,D*42	\c:1544922313*55\$IIVWT,101,R,11.81,N,06.08,M,,*33
\c:1544921156*55\$GPGLL,3247.2165,N,07954.5643,W,164711.000,A,D*43	\c:1544922315*53\$IIVWT,099,R,11.31,N,05.82,M,,*39
\c:1544921157*54\$GPGLL,3247.222,N,07954.564,W,164710,A,A*58	\c:1544922317*51\$IIVWT,097,R,11.23,N,05.78,M,,*31
\c:1544921157*54\$GPGLL,3247.2165,N,07954.5643,W,164712.000,A,D*40	\c:1544922319*5F\$IIVWT,105,R,11.25,N,05.79,M,,*3C
\c:1544921158*5B\$GPGLL,3247.2164,N,07954.5643,W,164713.000,A,D*40	\c:1544922321*54\$IIVWT,100,R,10.86,N,05.59,M,,*33
\c:1544921159*5A\$GPGLL,3247.2164,N,07954.5643,W,164714.000,A,D*47	\c:1544922323*56\$IIVWT,104,R,10.65,N,05.48,M,,*3A
\c:1544921159*5A\$GPGLL,3247.222,N,07954.564,W,164712,A,A*5A	\c:1544922325*50\$IIVWT,102,R,10.41,N,05.36,M,,*33
\c:1544921160*50\$GPGLL,3247.2164,N,07954.5643,W,164715.000,A,D*46	\c:1544922327*52\$IIVWT,098,R,11.79,N,06.07,M,,*3A
\c:1544921161*51\$GPGLL,3247.2164,N,07954.5643,W,164716.000,A,D*45	\c:1544922329*5C\$IIVWT,106,R,11.39,N,05.86,M,,*32
\c:1544921161*51\$GPGLL,3247.222,N,07954.563,W,164714,A,A*5B	\c:1544922331*55\$IIVWT,105,R,11.07,N,05.70,M,,*35
\c:1544921162*52\$GPGLL,3247.2165,N,07954.5643,W,164717.000,A,D*45	\c:1544922334*50\$IIVWT,109,R,11.23,N,05.78,M,,*37
\c:1544921163*53\$GPGLL,3247.2165,N,07954.5643,W,164718.000,A,D*4A	\c:1544922336*52\$IIVWT,106,R,11.29,N,05.81,M,,*34
\c:1544921163*53\$GPGLL,3247.222,N,07954.563,W,164717,A,A*58	\c:1544922338*5C\$IIVWT,105,R,10.71,N,05.51,M,,*36
\c:1544921164*54\$GPGLL,3247.2165,N,07954.5643,W,164719.000,A,D*4B	\c:1544922340*53\$IIVWT,100,R,10.36,N,05.33,M,,*34
\c:1544921165*55\$GPGLL,3247.2165,N,07954.5643,W,164720.000,A,D*41	\c:1544922342*51\$IIVWT,098,R,10.10,N,05.20,M,,*32
\c:1544921166*56\$GPGLL,3247.222,N,07954.563,W,164719,A,A*56	\c:1544922344*57\$IIVWT,111,R,11.21,N,05.77,M,,*33
\c:1544921166*56\$GPGLL,3247.2165,N,07954.5643,W,164721.000,A,D*40	\c:1544922346*55\$IIVWT,110,R,12.86,N,06.62,M,,*3B
\c:1544921167*57\$GPGLL,3247.2165,N,07954.5643,W,164722.000,A,D*43	\c:1544922348*5B\$IIVWT,109,R,13.27,N,06.83,M,,*36
\c:1544921168*58\$GPGLL,3247.222,N,07954.563,W,164721,A,A*5D	\c:1544922350*52\$IIVWT,112,R,13.70,N,07.05,M,,*31
\c:1544921168*58\$GPGLL,3247.2165,N,07954.5643,W,164723.000,A,D*42	\c:1544922352*50\$IIVWT,120,R,12.69,N,06.53,M,,*3B
\c:1544921169*59\$GPGLL,3247.2165,N,07954.5643,W,164724.000,A,D*45	\c:1544922354*56\$IIVWT,114,R,13.12,N,06.75,M,,*35
\c:1544921170*51\$GPGLL,3247.222,N,07954.563,W,164723,A,A*5F	\c:1544922356*54\$IIVWT,118,R,13.17,N,06.78,M,,*31
\c:1544921170*51\$GPGLL,3247.2165,N,07954.5643,W,164725.000,A,D*44	\c:1544922358*5A\$IIVWT,123,R,12.24,N,06.30,M,,*34
\c:1544921171*50\$GPGLL,3247.2165,N,07954.5643,W,164726.000,A,D*47	\c:1544922360*51\$IIVWT,116,R,11.33,N,05.83,M,,*3C
\c:1544921172*53\$GPGLL,3247.222,N,07954.563,W,164725,A,A*59	\c:1544922362*53\$IIVWT,126,R,11.72,N,06.03,M,,*31
\c:1544921172*53\$GPGLL,3247.2165,N,07954.5643,W,164727.000,A,D*46	\c:1544922364*55\$IIVWT,119,R,11.89,N,06.12,M,,*39
\c:1544921173*52\$GPGLL,3247.2165,N,07954.5643,W,164728.000,A,D*49	\c:1544922366*57\$IIVWT,116,R,11.48,N,05.91,M,,*33
\c:1544921174*55\$GPGLL,3247.222,N,07954.563,W,164727,A,A*5B	\c:1544922368*59\$IIVWT,117,R,10.36,N,05.33,M,,*32
\c:1544921174*55\$GPGLL,3247.2165,N,07954.5643,W,164729.000,A,D*48	\c:1544922370*50\$IIVWT,120,R,09.77,N,05.03,M,,*38
\c:1544921175*54\$GPGLL,3247.2165,N,07954.5643,W,164730.000,A,D*40	\c:1544922372*52\$IIVWT,111,R,09.71,N,05.00,M,,*3F
\c:1544921176*57\$GPGLL,3247.222,N,07954.563,W,164729,A,A*55	\c:1544922374*54\$IIVWT,118,R,10.65,N,05.48,M,,*37
\c:1544921176*57\$GPGLL,3247.2165,N,07954.5643,W,164731.000,A,D*41	\c:1544922377*57\$IIVWT,110,R,11.19,N,05.76,M,,*38
\c:1544921177*56\$GPGLL,3247.2165,N,07954.5643,W,164732.000,A,D*42	\c:1544922379*59\$IIVWT,120,R,11.66,N,06.00,M,,*31
\c:1544921178*59\$GPGLL,3247.222,N,07954.563,W,164731,A,A*5C	\c:1544922381*5E\$IIVWT,117,R,11.58,N,05.96,M,,*34
\c:1544921178*59\$GPGLL,3247.2165,N,07954.5643,W,164733.000,A,D*43	\c:1544922383*5C\$IIVWT,112,R,10.06,N,05.18,M,,*3D
\c:1544921179*58\$GPGLL,3247.2165,N,07954.5643,W,164734.000,A,D*44	\c:1544922385*5A\$IIVWT,112,R,11.25,N,05.79,M,,*3A
\c:1544921180*5E\$GPGLL,3247.222,N,07954.563,W,164733,A,A*5E	\c:1544922387*58\$IIVWT,115,R,10.49,N,05.40,M,,*3C
\c:1544921180*5E\$GPGLL,3247.2165,N,07954.5643,W,164735.000,A,D*45	\c:1544922389*56\$IIVWT,115,R,11.04,N,05.68,M,,*3E
\c:1544921181*5F\$GPGLL,3247.2165,N,07954.5643,W,164736.000,A,D*46	\c:1544922391*5F\$IIVWT,100,R,10.67,N,05.49,M,,*3D
\c:1544921182*5C\$GPGLL,3247.222,N,07954.563,W,164735,A,A*58	\c:1544922393*5D\$IIVWT,098,R,09.44,N,04.86,M,,*36
\c:1544921182*5C\$GPGLL,3247.2165,N,07954.5644,W,164737.000,A,D*40	\c:1544922395*5B\$IIVWT,091,R,12.47,N,06.42,M,,*3C
\c:1544921183*5D\$GPGLL,3247.2165,N,07954.5644,W,164738.000,A,D*4F	\c:1544922397*59\$IIVWT,094,R,11.25,N,05.79,M,,*35
\c:1544921184*5A\$GPGLL,3247.222,N,07954.563,W,164737,A,A*5A	\c:1544922399*57\$IIVWT,122,R,09.64,N,04.96,M,,*35
\c:1544921185*5B\$GPGLL,3247.2165,N,07954.5644,W,164739.000,A,D*4E	\c:1544922401*51\$IIVWT,099,R,11.00,N,05.66,M,,*31
\c:1544921185*5B\$GPGLL,3247.2165,N,07954.5644,W,164740.000,A,D*40	\c:1544922403*53\$IIVWT,103,R,13.14,N,06.76,M,,*36
\c:1544921186*58\$GPGLL,3247.222,N,07954.563,W,164739,A,A*54	\c:1544922405*55\$IIVWT,101,R,13.37,N,06.88,M,,*34
\c:1544921186*58\$GPGLL,3247.2165,N,07954.5644,W,164741.000,A,D*41	\c:1544922407*57\$IIVWT,097,R,12.92,N,06.65,M,,*37
\c:1544921187*59\$GPGLL,3247.2165,N,07954.5644,W,164742.000,A,D*42	\c:1544922409*59\$IIVWT,100,R,12.84,N,06.61,M,,*3B
\c:1544921188*56\$GPGLL,3247.222,N,07954.563,W,164741,A,A*5B	\c:1544922411*50\$IIVWT,097,R,13.08,N,06.73,M,,*32
\c:1544921188*56\$GPGLL,3247.2165,N,07954.5644,W,164743.000,A,D*43	\c:1544922413*52\$IIVWT,101,R,13.21,N,06.80,M,,*3B
\c:1544921189*57\$GPGLL,3247.2165,N,07954.5644,W,164744.000,A,D*44	\c:1544922415*54\$IIVWT,098,R,13.04,N,06.71,M,,*33
\c:1544921190*5F\$GPGLL,3247.222,N,07954.563,W,164743,A,A*59	\c:1544922417*56\$IIVWT,101,R,12.61,N,06.49,M,,*3B
\c:1544921190*5F\$GPGLL,3247.2165,N,07954.5643,W,164745.000,A,D*42	\c:1544922420*52\$IIVWT,102,R,12.28,N,06.32,M,,*39
\c:1544921191*5E\$GPGLL,3247.2165,N,07954.5643,W,164746.000,A,D*41	\c:1544922422*50\$IIVWT,106,R,12.32,N,06.34,M,,*30
\c:1544921192*5D\$GPGLL,3247.222,N,07954.563,W,164745,A,A*5F	\c:1544922424*56\$IIVWT,106,R,12.32,N,06.34,M,,*30
\c:1544921192*5D\$GPGLL,3247.2165,N,07954.5643,W,164747.000,A,D*40	\c:1544922426*54\$IIVWT,108,R,12.82,N,06.60,M,,*34
\c:1544921193*5C\$GPGLL,3247.2165,N,07954.5643,W,164748.000,A,D*4F	\c:1544922428*5A\$IIVWT,105,R,12.61,N,06.49,M,,*3F
\c:1544921194*5B\$GPGLL,3247.222,N,07954.563,W,164747,A,A*5D	\c:1544922430*53\$IIVWT,103,R,12.07,N,06.21,M,,*37
